SKU,year,month,plan,back_bonus
43619,2019,2,120.0,140000
43619,2019,3,140.0,160000
43619,2019,4,130.0,60000
43619,2019,5,150.0,40000
43619,2019,6,130.0,140000
43619,2019,7,130.0,100000
43619,2019,8,140.0,160000
43619,2019,9,120.0,140000
43619,2019,10,130.0,160000
43619,2019,11,120.0,160000
43619,2019,12,160.0,80000
43692,2019,1,100.0,200000
43692,2019,2,80.0,200000
43692,2019,3,90.0,200000
43692,2019,4,90.0,40000
43692,2019,5,90.0,160000
43692,2019,6,80.0,140000
43692,2019,7,90.0,40000
43692,2019,8,100.0,120000
43692,2019,9,90.0,200000
43692,2019,10,100.0,80000
43692,2019,11,100.0,200000
43692,2019,12,100.0,180000
43717,2019,3,180.0,40000
43717,2019,4,200.0,40000
43717,2019,5,210.0,60000
43717,2019,6,210.0,100000
43717,2019,7,220.0,200000
43717,2019,8,210.0,140000
43717,2019,9,210.0,40000
43717,2019,10,210.0,140000
43717,2019,11,200.0,160000
43717,2019,12,210.0,60000
43848,2019,9,50.0,100000
43848,2019,10,60.0,200000
43848,2019,11,60.0,100000
43848,2019,12,60.0,40000
43996,2019,1,110.0,40000
43996,2019,2,100.0,180000
43996,2019,3,120.0,40000
43996,2019,4,110.0,140000
43996,2019,5,110.0,100000
43996,2019,6,120.0,60000
43996,2019,7,110.0,200000
43996,2019,8,110.0,160000
43996,2019,9,100.0,100000
43996,2019,10,100.0,180000
43996,2019,11,110.0,60000
43996,2019,12,110.0,80000
44011,2019,1,210.0,60000
44011,2019,2,190.0,200000
44011,2019,3,220.0,120000
44011,2019,4,220.0,180000
44011,2019,5,220.0,200000
44011,2019,6,200.0,180000
44011,2019,7,210.0,120000
44011,2019,8,220.0,80000
44011,2019,9,210.0,160000
44011,2019,10,210.0,160000
44011,2019,11,220.0,200000
44011,2019,12,210.0,120000
44124,2019,10,20.0,180000
44124,2019,11,160.0,200000
44124,2019,12,60.0,160000
44301,2019,10,0.0,180000
44301,2019,11,140.0,100000
44301,2019,12,150.0,60000
44311,2019,8,20.0,200000
44311,2019,9,90.0,140000
44311,2019,10,90.0,120000
44311,2019,11,80.0,140000
44311,2019,12,80.0,80000
44429,2019,1,250.0,120000
44429,2019,2,210.0,180000
44429,2019,3,230.0,40000
44429,2019,4,210.0,80000
44429,2019,5,230.0,200000
44429,2019,6,220.0,200000
44429,2019,7,210.0,180000
44429,2019,8,230.0,140000
44429,2019,9,210.0,200000
44429,2019,10,220.0,140000
44429,2019,11,200.0,80000
44429,2019,12,250.0,180000
44465,2019,2,80.0,120000
44465,2019,3,120.0,140000
44465,2019,4,130.0,200000
44465,2019,5,130.0,180000
44465,2019,6,120.0,100000
44465,2019,7,120.0,120000
44465,2019,8,120.0,120000
44465,2019,9,120.0,40000
44465,2019,10,120.0,80000
44465,2019,11,120.0,160000
44465,2019,12,110.0,200000
44466,2019,4,40.0,80000
44466,2019,5,100.0,200000
44466,2019,6,90.0,200000
44466,2019,7,90.0,200000
44466,2019,8,100.0,40000
44466,2019,9,80.0,160000
44466,2019,10,100.0,160000
44466,2019,11,90.0,40000
44466,2019,12,80.0,180000
44564,2019,1,40.0,80000
44564,2019,2,30.0,200000
44564,2019,3,30.0,180000
44564,2019,4,30.0,40000
44564,2019,5,30.0,120000
44564,2019,6,40.0,60000
44564,2019,7,30.0,140000
44564,2019,8,30.0,180000
44564,2019,9,30.0,80000
44564,2019,10,30.0,80000
44564,2019,11,30.0,120000
44564,2019,12,50.0,200000
44587,2019,8,30.0,60000
44587,2019,9,80.0,140000
44587,2019,10,100.0,40000
44587,2019,11,80.0,120000
44587,2019,12,80.0,80000
44626,2019,1,150.0,80000
44626,2019,2,130.0,200000
44626,2019,3,160.0,40000
44626,2019,4,160.0,200000
44626,2019,5,160.0,80000
44626,2019,6,160.0,160000
44626,2019,7,150.0,40000
44626,2019,8,150.0,80000
44626,2019,9,150.0,180000
44626,2019,10,160.0,180000
44626,2019,11,160.0,80000
44626,2019,12,80.0,180000
44694,2019,1,130.0,140000
44694,2019,2,110.0,180000
44694,2019,3,120.0,120000
44694,2019,4,80.0,120000
44737,2019,1,30.0,60000
44737,2019,2,40.0,200000
44737,2019,3,30.0,120000
44737,2019,4,40.0,60000
44737,2019,5,40.0,60000
44737,2019,6,30.0,180000
44737,2019,7,30.0,120000
44737,2019,8,30.0,160000
44737,2019,9,30.0,120000
44737,2019,10,30.0,160000
44737,2019,11,40.0,40000
44737,2019,12,50.0,80000
44746,2019,10,10.0,180000
44746,2019,11,30.0,160000
44746,2019,12,70.0,60000
44811,2019,1,60.0,120000
44811,2019,2,60.0,200000
44811,2019,3,60.0,140000
44811,2019,4,70.0,80000
44811,2019,5,60.0,200000
44811,2019,6,50.0,120000
44811,2019,7,60.0,180000
44811,2019,8,60.0,100000
44811,2019,9,50.0,120000
44959,2019,1,160.0,60000
44959,2019,2,140.0,200000
44959,2019,3,150.0,40000
44959,2019,4,150.0,120000
44959,2019,5,150.0,80000
44959,2019,6,150.0,40000
44959,2019,7,150.0,40000
44959,2019,8,160.0,140000
44959,2019,9,150.0,180000
44959,2019,10,150.0,140000
44959,2019,11,140.0,160000
44959,2019,12,140.0,120000
45111,2019,9,100.0,120000
45111,2019,10,220.0,160000
45111,2019,11,220.0,40000
45111,2019,12,220.0,80000
45125,2019,1,180.0,40000
45125,2019,2,160.0,40000
45125,2019,3,190.0,60000
45125,2019,4,180.0,40000
45125,2019,5,180.0,200000
45125,2019,6,170.0,60000
45125,2019,7,180.0,40000
45125,2019,8,200.0,160000
45125,2019,9,180.0,120000
45125,2019,10,180.0,160000
45125,2019,11,180.0,40000
45125,2019,12,180.0,200000
45206,2019,3,90.0,100000
45206,2019,4,90.0,200000
45206,2019,5,100.0,40000
45206,2019,6,90.0,180000
45206,2019,7,90.0,80000
45206,2019,8,90.0,160000
45206,2019,9,100.0,200000
45206,2019,10,100.0,60000
45206,2019,11,100.0,180000
45206,2019,12,80.0,40000
45404,2019,1,120.0,180000
45404,2019,2,110.0,160000
45404,2019,3,120.0,160000
45404,2019,4,120.0,200000
45404,2019,5,120.0,180000
45404,2019,6,120.0,100000
45404,2019,7,130.0,160000
45404,2019,8,130.0,200000
45404,2019,9,120.0,140000
45404,2019,10,120.0,40000
45404,2019,11,120.0,60000
45404,2019,12,120.0,200000
45681,2019,6,40.0,180000
45681,2019,7,150.0,140000
45681,2019,8,160.0,80000
45681,2019,9,150.0,60000
45681,2019,10,160.0,100000
45681,2019,11,150.0,160000
45681,2019,12,150.0,80000
45749,2019,1,170.0,80000
45749,2019,2,210.0,180000
45749,2019,3,230.0,120000
45749,2019,4,220.0,160000
45749,2019,5,240.0,140000
45749,2019,6,220.0,60000
45749,2019,7,240.0,60000
45749,2019,8,230.0,80000
45749,2019,9,230.0,140000
45749,2019,10,230.0,140000
45749,2019,11,230.0,180000
45749,2019,12,230.0,40000
45837,2019,10,30.0,140000
45837,2019,11,30.0,100000
45837,2019,12,30.0,180000
46046,2019,1,170.0,160000
46046,2019,2,140.0,160000
46046,2019,3,170.0,40000
46046,2019,4,10.0,200000
46168,2019,1,90.0,100000
46168,2019,2,70.0,60000
46168,2019,3,70.0,100000
46168,2019,4,70.0,160000
46168,2019,5,90.0,80000
46168,2019,6,50.0,180000
46168,2019,7,60.0,140000
46168,2019,8,80.0,100000
46168,2019,9,50.0,140000
46168,2019,10,60.0,160000
46168,2019,11,50.0,80000
46168,2019,12,100.0,80000
46181,2019,1,60.0,80000
46181,2019,2,60.0,120000
46181,2019,3,60.0,200000
46181,2019,4,70.0,40000
46181,2019,5,60.0,80000
46181,2019,6,60.0,140000
46181,2019,7,60.0,160000
46181,2019,8,60.0,160000
46181,2019,9,60.0,120000
46181,2019,10,60.0,100000
46181,2019,11,60.0,160000
46181,2019,12,60.0,40000
46354,2019,1,150.0,60000
46354,2019,2,140.0,60000
46354,2019,3,160.0,40000
46354,2019,4,150.0,40000
46354,2019,5,150.0,140000
46354,2019,6,150.0,120000
46354,2019,7,150.0,200000
46354,2019,8,160.0,40000
46354,2019,9,150.0,60000
46354,2019,10,150.0,160000
46354,2019,11,150.0,60000
46354,2019,12,140.0,80000
46366,2019,3,70.0,120000
46366,2019,4,90.0,200000
46366,2019,5,90.0,200000
46366,2019,6,90.0,160000
46366,2019,7,90.0,40000
46366,2019,8,90.0,40000
46366,2019,9,80.0,120000
46366,2019,10,90.0,100000
46366,2019,11,90.0,120000
46366,2019,12,80.0,40000
46640,2019,1,130.0,200000
46640,2019,2,120.0,160000
46640,2019,3,120.0,60000
46640,2019,4,120.0,160000
46640,2019,5,130.0,140000
46640,2019,6,130.0,60000
46640,2019,7,120.0,120000
46640,2019,8,130.0,80000
46640,2019,9,120.0,120000
46640,2019,10,120.0,60000
46640,2019,11,130.0,120000
46640,2019,12,110.0,100000
46787,2019,1,120.0,160000
46787,2019,2,110.0,80000
46787,2019,3,130.0,200000
46787,2019,4,120.0,120000
46787,2019,5,130.0,80000
46787,2019,6,110.0,140000
46787,2019,7,120.0,40000
46787,2019,8,120.0,100000
46787,2019,9,110.0,100000
46787,2019,10,120.0,120000
46787,2019,11,120.0,140000
46787,2019,12,120.0,40000
46795,2019,1,170.0,140000
46795,2019,2,150.0,120000
46795,2019,3,160.0,60000
46795,2019,4,150.0,100000
46795,2019,5,170.0,200000
46795,2019,6,140.0,60000
46795,2019,7,150.0,60000
46795,2019,8,160.0,200000
46795,2019,9,150.0,140000
46795,2019,10,160.0,100000
46795,2019,11,150.0,200000
46795,2019,12,190.0,40000
46933,2019,6,160.0,40000
46933,2019,7,210.0,180000
46933,2019,8,220.0,120000
46933,2019,9,220.0,160000
46933,2019,10,220.0,180000
46933,2019,11,220.0,140000
46933,2019,12,220.0,140000
46937,2019,1,110.0,80000
46937,2019,2,140.0,140000
46937,2019,3,160.0,200000
46937,2019,4,160.0,120000
46937,2019,5,170.0,140000
46937,2019,6,150.0,40000
46937,2019,7,150.0,120000
46937,2019,8,160.0,100000
46937,2019,9,150.0,40000
46937,2019,10,150.0,80000
46937,2019,11,140.0,140000
46937,2019,12,180.0,180000
46983,2019,1,130.0,100000
46983,2019,2,100.0,80000
46983,2019,3,110.0,180000
46983,2019,4,120.0,180000
46983,2019,5,130.0,60000
46983,2019,6,150.0,140000
46983,2019,7,140.0,160000
46983,2019,8,140.0,120000
46983,2019,9,130.0,40000
46983,2019,10,120.0,200000
46983,2019,11,110.0,80000
46983,2019,12,120.0,60000
47028,2019,8,90.0,140000
47028,2019,9,180.0,80000
47028,2019,10,180.0,40000
47028,2019,11,180.0,180000
47028,2019,12,220.0,140000
47059,2019,1,0.0,140000
47065,2019,6,130.0,40000
47065,2019,7,160.0,160000
47065,2019,8,150.0,80000
47065,2019,9,150.0,100000
47065,2019,10,160.0,160000
47065,2019,11,160.0,180000
47065,2019,12,140.0,40000
47291,2019,1,90.0,100000
47291,2019,2,80.0,140000
47291,2019,3,90.0,80000
47291,2019,4,90.0,140000
47291,2019,5,100.0,180000
47291,2019,6,120.0,80000
47291,2019,7,110.0,60000
47291,2019,8,110.0,120000
47291,2019,9,100.0,200000
47291,2019,10,90.0,100000
47291,2019,11,90.0,180000
47291,2019,12,90.0,100000
47308,2019,5,220.0,120000
47308,2019,6,210.0,60000
47308,2019,7,210.0,100000
47308,2019,8,230.0,40000
47308,2019,9,220.0,200000
47308,2019,10,220.0,60000
47308,2019,11,210.0,100000
47308,2019,12,250.0,40000
47355,2019,1,60.0,140000
47355,2019,2,60.0,60000
47355,2019,3,60.0,160000
47355,2019,4,60.0,40000
47355,2019,5,60.0,40000
47355,2019,6,60.0,160000
47355,2019,7,60.0,100000
47355,2019,8,10.0,200000
47613,2019,3,100.0,160000
47613,2019,4,160.0,80000
47613,2019,5,150.0,60000
47613,2019,6,150.0,200000
47613,2019,7,140.0,200000
47613,2019,8,160.0,160000
47613,2019,9,150.0,100000
47613,2019,10,160.0,160000
47613,2019,11,150.0,140000
47613,2019,12,150.0,180000
47619,2019,10,30.0,100000
47619,2019,11,130.0,60000
47619,2019,12,130.0,200000
47729,2019,3,20.0,40000
47729,2019,4,30.0,180000
47729,2019,5,40.0,60000
47729,2019,6,30.0,40000
47729,2019,7,40.0,100000
47729,2019,8,30.0,140000
47729,2019,9,30.0,180000
47729,2019,10,30.0,120000
47729,2019,11,30.0,160000
47729,2019,12,30.0,120000
47855,2019,2,20.0,40000
47855,2019,3,230.0,180000
47855,2019,4,210.0,80000
47855,2019,5,240.0,140000
47855,2019,6,200.0,140000
47855,2019,7,220.0,180000
47855,2019,8,230.0,120000
47855,2019,9,210.0,140000
47855,2019,10,220.0,180000
47855,2019,11,220.0,60000
47855,2019,12,250.0,80000
47952,2019,8,40.0,140000
47952,2019,9,110.0,200000
47952,2019,10,120.0,60000
47952,2019,11,100.0,140000
47952,2019,12,100.0,140000
48175,2019,1,230.0,80000
48175,2019,2,210.0,120000
48175,2019,3,220.0,160000
48175,2019,4,210.0,140000
48175,2019,5,230.0,200000
48175,2019,6,210.0,100000
48175,2019,7,210.0,100000
48175,2019,8,230.0,80000
48175,2019,9,220.0,120000
48175,2019,10,220.0,60000
48175,2019,11,220.0,80000
48175,2019,12,250.0,120000
48446,2019,10,120.0,60000
48446,2019,11,120.0,100000
48446,2019,12,150.0,80000
48668,2019,8,110.0,180000
48668,2019,9,160.0,160000
48668,2019,10,150.0,60000
48668,2019,11,150.0,120000
48668,2019,12,140.0,120000
48723,2019,1,90.0,140000
48723,2019,2,70.0,100000
48723,2019,3,90.0,140000
48723,2019,4,90.0,60000
48723,2019,5,90.0,180000
48723,2019,6,90.0,40000
48723,2019,7,90.0,60000
48723,2019,8,90.0,100000
48723,2019,9,80.0,140000
48723,2019,10,90.0,100000
48723,2019,11,90.0,40000
48723,2019,12,90.0,80000
48759,2019,1,120.0,120000
48759,2019,2,120.0,120000
48759,2019,3,120.0,120000
48759,2019,4,120.0,140000
48759,2019,5,130.0,80000
48759,2019,6,120.0,60000
48759,2019,7,130.0,140000
48759,2019,8,130.0,80000
48759,2019,9,120.0,80000
48759,2019,10,120.0,100000
48759,2019,11,120.0,140000
48759,2019,12,120.0,180000
49012,2019,3,10.0,160000
49012,2019,4,90.0,80000
49012,2019,5,100.0,200000
49012,2019,6,20.0,80000
49054,2019,1,80.0,120000
49054,2019,2,80.0,200000
49054,2019,3,90.0,180000
49054,2019,4,90.0,200000
49054,2019,5,100.0,160000
49054,2019,6,90.0,80000
49054,2019,7,90.0,200000
49054,2019,8,90.0,140000
49054,2019,9,80.0,40000
49054,2019,10,90.0,120000
49054,2019,11,90.0,200000
49054,2019,12,90.0,160000
49092,2019,1,90.0,160000
49092,2019,2,90.0,160000
49092,2019,3,90.0,140000
49092,2019,4,90.0,60000
49092,2019,5,90.0,200000
49092,2019,6,90.0,140000
49092,2019,7,80.0,180000
49092,2019,8,90.0,80000
49092,2019,9,90.0,140000
49092,2019,10,90.0,80000
49092,2019,11,90.0,160000
49092,2019,12,90.0,200000
49099,2019,1,210.0,120000
49099,2019,2,190.0,60000
49099,2019,3,200.0,200000
49099,2019,4,190.0,120000
49099,2019,5,210.0,140000
49099,2019,6,190.0,40000
49099,2019,7,200.0,40000
49099,2019,8,190.0,140000
49099,2019,9,180.0,180000
49099,2019,10,190.0,140000
49099,2019,11,180.0,80000
49099,2019,12,220.0,100000
49321,2019,1,130.0,160000
49321,2019,2,120.0,200000
49321,2019,3,120.0,120000
49321,2019,4,120.0,80000
49321,2019,5,130.0,80000
49321,2019,6,120.0,80000
49321,2019,7,120.0,120000
49321,2019,8,120.0,80000
49321,2019,9,110.0,100000
49321,2019,10,130.0,140000
49321,2019,11,110.0,80000
49321,2019,12,120.0,160000
49363,2019,5,140.0,200000
49363,2019,6,150.0,160000
49363,2019,7,160.0,100000
49363,2019,8,160.0,160000
49363,2019,9,150.0,140000
49363,2019,10,150.0,80000
49363,2019,11,150.0,200000
49363,2019,12,180.0,200000
49495,2019,1,110.0,180000
49495,2019,2,110.0,80000
49495,2019,3,110.0,120000
49495,2019,4,80.0,60000
49495,2019,5,110.0,180000
49495,2019,6,90.0,40000
49495,2019,7,90.0,140000
49495,2019,8,100.0,60000
49495,2019,9,90.0,100000
49495,2019,10,100.0,100000
49495,2019,11,80.0,40000
49495,2019,12,130.0,40000
49562,2019,1,100.0,140000
49562,2019,2,80.0,100000
49562,2019,3,90.0,80000
49562,2019,4,90.0,40000
49562,2019,5,100.0,140000
49562,2019,6,110.0,200000
49562,2019,7,110.0,160000
49562,2019,8,120.0,160000
49562,2019,9,110.0,100000
49562,2019,10,100.0,180000
49562,2019,11,90.0,100000
49562,2019,12,80.0,40000
49635,2019,1,180.0,160000
49635,2019,2,160.0,180000
49635,2019,3,160.0,80000
49635,2019,4,160.0,200000
49635,2019,5,170.0,140000
49635,2019,6,150.0,180000
49635,2019,7,160.0,140000
49635,2019,8,160.0,200000
49635,2019,9,160.0,60000
49635,2019,10,150.0,80000
49635,2019,11,150.0,100000
49635,2019,12,190.0,160000
49688,2019,1,40.0,120000
49688,2019,2,140.0,120000
49688,2019,3,160.0,200000
49688,2019,4,140.0,180000
49688,2019,5,160.0,80000
49688,2019,6,140.0,80000
49688,2019,7,150.0,120000
49688,2019,8,150.0,200000
49688,2019,9,140.0,100000
49688,2019,10,160.0,140000
49688,2019,11,150.0,80000
49688,2019,12,160.0,40000
49801,2019,1,180.0,40000
49801,2019,2,160.0,200000
49801,2019,3,190.0,140000
49801,2019,4,180.0,180000
49801,2019,5,190.0,180000
49801,2019,6,180.0,60000
49801,2019,7,190.0,140000
49801,2019,8,180.0,140000
49801,2019,9,180.0,60000
49801,2019,10,190.0,80000
49801,2019,11,180.0,80000
49801,2019,12,180.0,80000
49957,2019,10,60.0,120000
49957,2019,11,110.0,180000
49957,2019,12,100.0,120000
50101,2019,1,210.0,120000
50101,2019,2,180.0,120000
50101,2019,3,210.0,120000
50101,2019,4,220.0,40000
50101,2019,5,220.0,80000
50101,2019,6,210.0,80000
50101,2019,7,220.0,140000
50101,2019,8,210.0,140000
50101,2019,9,210.0,40000
50101,2019,10,220.0,140000
50101,2019,11,210.0,100000
50101,2019,12,220.0,180000
50191,2019,1,40.0,160000
50191,2019,2,60.0,80000
50191,2019,3,60.0,180000
50191,2019,4,60.0,160000
50191,2019,5,60.0,140000
50191,2019,6,60.0,140000
50191,2019,7,60.0,140000
50191,2019,8,60.0,120000
50191,2019,9,50.0,80000
50191,2019,10,60.0,180000
50191,2019,11,60.0,80000
50191,2019,12,60.0,80000
50350,2019,7,20.0,60000
50350,2019,8,100.0,60000
50350,2019,9,90.0,140000
50350,2019,10,100.0,120000
50350,2019,11,90.0,180000
50350,2019,12,80.0,120000
50388,2019,5,140.0,80000
50388,2019,6,120.0,140000
50388,2019,7,120.0,140000
50388,2019,8,140.0,40000
50388,2019,9,110.0,140000
50388,2019,10,120.0,60000
50388,2019,11,120.0,100000
50388,2019,12,160.0,120000
50389,2019,1,190.0,100000
50389,2019,2,160.0,100000
50389,2019,3,180.0,180000
50389,2019,4,170.0,160000
50389,2019,5,200.0,80000
50389,2019,6,200.0,80000
50389,2019,7,200.0,80000
50389,2019,8,210.0,120000
50389,2019,9,180.0,180000
50389,2019,10,190.0,200000
50389,2019,11,180.0,100000
50389,2019,12,180.0,80000
50551,2019,10,20.0,60000
50551,2019,11,140.0,200000
50551,2019,12,150.0,140000
50673,2019,4,110.0,100000
50673,2019,5,160.0,40000
50673,2019,6,160.0,60000
50673,2019,7,160.0,200000
50673,2019,8,160.0,180000
50673,2019,9,140.0,160000
50673,2019,10,150.0,60000
50673,2019,11,140.0,80000
50673,2019,12,140.0,100000
50902,2019,1,150.0,60000
50902,2019,2,140.0,40000
50902,2019,3,150.0,180000
50902,2019,4,150.0,140000
50902,2019,5,110.0,180000
50984,2019,1,130.0,120000
50984,2019,2,110.0,60000
50984,2019,3,120.0,40000
50984,2019,4,110.0,180000
50984,2019,5,120.0,160000
50984,2019,6,120.0,100000
50984,2019,7,120.0,140000
50984,2019,8,120.0,200000
50984,2019,9,120.0,80000
50984,2019,10,50.0,80000
51005,2019,1,180.0,100000
51005,2019,2,170.0,40000
51005,2019,3,180.0,80000
51005,2019,4,180.0,160000
51005,2019,5,190.0,100000
51005,2019,6,180.0,40000
51005,2019,7,180.0,100000
51005,2019,8,180.0,140000
51005,2019,9,180.0,120000
51005,2019,10,190.0,60000
51005,2019,11,190.0,140000
51005,2019,12,170.0,180000
51053,2019,1,160.0,40000
51053,2019,2,140.0,40000
51053,2019,3,150.0,100000
51053,2019,4,150.0,60000
51053,2019,5,150.0,160000
51053,2019,6,150.0,80000
51053,2019,7,160.0,140000
51053,2019,8,150.0,160000
51053,2019,9,150.0,40000
51053,2019,10,150.0,60000
51053,2019,11,150.0,200000
51053,2019,12,150.0,40000
51091,2019,4,20.0,100000
51091,2019,5,60.0,40000
51091,2019,6,60.0,60000
51091,2019,7,60.0,200000
51091,2019,8,60.0,200000
51091,2019,9,50.0,140000
51091,2019,10,60.0,60000
51091,2019,11,70.0,100000
51091,2019,12,70.0,120000
51103,2019,1,150.0,80000
51103,2019,2,130.0,40000
51103,2019,3,150.0,100000
51103,2019,4,120.0,60000
51103,2019,5,140.0,200000
51103,2019,6,120.0,100000
51103,2019,7,130.0,60000
51103,2019,8,130.0,140000
51103,2019,9,120.0,60000
51103,2019,10,130.0,140000
51103,2019,11,120.0,100000
51103,2019,12,140.0,100000
51114,2019,3,40.0,160000
51114,2019,4,180.0,180000
51114,2019,5,200.0,160000
51114,2019,6,190.0,180000
51114,2019,7,200.0,180000
51114,2019,8,210.0,200000
51114,2019,9,190.0,80000
51114,2019,10,190.0,40000
51114,2019,11,180.0,160000
51114,2019,12,180.0,140000
51319,2019,1,110.0,120000
51319,2019,2,100.0,80000
51319,2019,3,40.0,120000
51847,2019,7,50.0,100000
51847,2019,8,160.0,160000
51847,2019,9,150.0,60000
51847,2019,10,160.0,180000
51847,2019,11,150.0,180000
51847,2019,12,140.0,200000
51854,2019,3,40.0,140000
51854,2019,4,60.0,140000
51854,2019,5,80.0,140000
51854,2019,6,60.0,100000
51854,2019,7,60.0,100000
51854,2019,8,70.0,100000
51854,2019,9,50.0,100000
51854,2019,10,60.0,120000
51854,2019,11,60.0,180000
51854,2019,12,90.0,60000
51979,2019,1,120.0,120000
51979,2019,2,120.0,40000
51979,2019,3,120.0,180000
51979,2019,4,20.0,60000
52000,2019,1,150.0,80000
52000,2019,2,140.0,40000
52000,2019,3,160.0,180000
52000,2019,4,150.0,160000
52000,2019,5,150.0,40000
52000,2019,6,140.0,120000
52000,2019,7,140.0,180000
52000,2019,8,160.0,80000
52000,2019,9,160.0,60000
52000,2019,10,160.0,160000
52000,2019,11,160.0,160000
52000,2019,12,160.0,100000
52015,2019,7,10.0,40000
52015,2019,8,30.0,200000
52015,2019,9,30.0,60000
52015,2019,10,30.0,100000
52015,2019,11,40.0,120000
52015,2019,12,40.0,60000
52080,2019,4,20.0,80000
52080,2019,5,70.0,120000
52080,2019,6,60.0,60000
52080,2019,7,90.0,120000
52080,2019,8,70.0,140000
52080,2019,9,40.0,120000
52111,2019,1,150.0,160000
52111,2019,2,140.0,60000
52111,2019,3,160.0,160000
52111,2019,4,150.0,120000
52111,2019,5,150.0,60000
52111,2019,6,150.0,100000
52111,2019,7,150.0,40000
52111,2019,8,160.0,160000
52111,2019,9,150.0,180000
52111,2019,10,150.0,180000
52111,2019,11,160.0,80000
52111,2019,12,180.0,40000
52128,2019,9,20.0,60000
52128,2019,10,220.0,160000
52128,2019,11,210.0,200000
52128,2019,12,210.0,200000
52240,2019,10,60.0,100000
52240,2019,11,90.0,180000
52240,2019,12,90.0,160000
52317,2019,3,10.0,60000
52317,2019,4,40.0,160000
52317,2019,5,30.0,40000
52317,2019,6,30.0,80000
52317,2019,7,30.0,80000
52317,2019,8,20.0,140000
52476,2019,3,10.0,40000
52476,2019,4,90.0,120000
52476,2019,5,90.0,180000
52476,2019,6,80.0,40000
52476,2019,7,90.0,200000
52476,2019,8,90.0,120000
52476,2019,9,90.0,200000
52476,2019,10,80.0,160000
52476,2019,11,100.0,180000
52476,2019,12,100.0,60000
52736,2019,1,130.0,200000
52736,2019,2,110.0,140000
52736,2019,3,130.0,120000
52736,2019,4,120.0,160000
52736,2019,5,120.0,80000
52736,2019,6,120.0,60000
52736,2019,7,120.0,120000
52736,2019,8,120.0,160000
52736,2019,9,120.0,200000
52736,2019,10,130.0,140000
52736,2019,11,120.0,140000
52736,2019,12,80.0,180000
52820,2019,1,130.0,40000
52820,2019,2,120.0,120000
52820,2019,3,120.0,100000
52820,2019,4,120.0,140000
